super_opeid,name,czname,state,par_median,k_median,par_q1,par_top1pc,kq5_cond_parq1,ktop1pc_cond_parq1,mr_kq5_pq1,mr_ktop1_pq1,trend_parq1,trend_bottom40,count,region,female,k_married,par_mean,par_rank,k_mean,k_median_nozero,k_0inc,k_q1,k_q5,k_top1pc,tier_name,type,iclevel,public,barrons,sat_avg_2013,sat_avg_2001,sticker_price_2013,sticker_price_2000,grad_rate_150_p_2013,scorecard_netprice_2013,scorecard_rej_rate_2013,asian_or_pacific_share_fall_2000,black_share_fall_2000,hisp_share_fall_2000,alien_share_fall_2000
3713,Hampden Sydney College,South Boston,VA,141200,59900,1.6432583,7.8939586,39.321911,6.069838,0.6461606,0.09974312,2.0103679,0.63950688,250.6666666666667,South,0.0079787234,0.64348096,232201.7823096742,0.7935535241948798,73922.58561544215,64000,0.06395945,0.065275423,0.54126477,0.054037094,Selective private,private non-profit,4-year,private,3 - Selective,1102.5,1120.0,39204.0,17189.0,0.6216216216216216,18361.0,0.45140001,0.0040983604,0.029713115,0.0092213117,0.0030737706
9721,"Bradford School of Pittsburgh, PA",Pittsburgh,PA,69400,23400,11.279654,0.28457054,5.7264929,0.11969963,0.64592856,0.013501704,-7.4571652,-2.0328674,115.0,Northeast,0.78260869,0.45914394,77006.546875,0.5569168130556742,27458.32682291667,29400,0.13885066,0.16187303,0.05835022,0.0013844182,Two-year for-profit,for-profit,2-year,private,999 - Non-selective,,,15300.0,8940.0,0.7586206896551725,14483.0,0.1156,0.0062630479,0.17745303,0.0020876827,0.0
3350,University Of The Arts ,Philadelphia,PA,100600,28700,4.9041896,1.4910629,13.170852,0.0,0.64592355,0.0,1.4397469,1.1119778,431.3333333333333,Northeast,0.52395672,0.39312306,143759.6316170788,0.6883538240995805,34448.81950045885,31900,0.094691828,0.11121874,0.2041443,0.0054188063,Nonselective four-year private not-for-profit,private non-profit,4-year,private,9 - Special,1010.0,,38410.0,17850.0,0.6417112299465241,29211.0,0.24609999,0.033808768,0.079767562,0.034337033,0.024828315
1784,Ancilla Domini College,South Bend,IN,61300,28900,10.462378,0.072867639,6.1690397,0.0,0.64542824,0.0,4.4692082,5.0361814,127.0,Midwest,0.56430447,0.51668769,72471.06686761811,0.5520562551465873,29541.68823818898,31600,0.12440427,0.13872348,0.13970932,0.0024717334,Two-year (public and private not-for-profit),private non-profit,2-year,private,999 - Non-selective,,,13730.0,5570.0,0.1017964071856287,14637.0,,0.0042283298,0.027484143,0.031712472,0.0063424949
3065,Kenyon College,Columbus,OH,168400,48000,2.1347713,14.486053,30.148468,7.9120798,0.64360082,0.16890481,0.043227922,-1.2790878,402.0,Midwest,0.55638474,0.52355683,360158.4906198176,0.825174887975057,65627.21873704395,52100,0.089776255,0.10139073,0.41063035,0.049430981,Other elite schools (public and private),private non-profit,4-year,private,1 - Elite,1325.0,1280.0,47330.0,26080.0,0.8908296943231442,8546.0,0.61619997,0.027517198,0.036272671,0.026891807,0.020637898
3707,Richard Bland College,Richmond,VA,83700,32700,6.1657929,0.086116448,10.422791,0.32903773,0.64264768,0.020287786,6.7755542,17.801939,240.0,South,0.59583336,0.50897121,86778.82552083333,0.6288023392359415,34668.10416666666,35400,0.11081369,0.11838377,0.19315392,0.0042042402,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,920.0,5058.0,1816.0,0.2525667351129364,8252.0,0.44279999,0.030781373,0.20047356,0.023677979,0.0078926599
3744,University Of Richmond,Richmond,VA,180600,69600,1.736581,12.5304,36.996113,2.4681923,0.64246744,0.042862158,1.2339441,3.8135104,705.3333333333334,South,0.51417768,0.66693622,355367.9688090737,0.846235409914208,99307.05547022686,76500,0.087204486,0.091171473,0.60791612,0.11198997,Other elite schools (public and private),private non-profit,4-year,private,1 - Elite,1325.0,1285.0,46680.0,20140.0,0.8501872659176031,8599.0,0.68839997,0.016429354,0.062979192,0.013964951,0.037513692
4617,National College Of Business And Technology,Nashville,TN,44400,19500,29.403099,0.018592149,2.1841564,0.0,0.64220971,0.0,1.4530525,10.753258,56.33333333333334,South,,0.34343642,52785.01014700444,0.3891964262053811,19840.62117464867,22900,0.16232955,0.17850542,0.033620622,0.0,Two-year for-profit,for-profit,2-year,private,999 - Non-selective,,,11550.0,6408.0,0.5555555555555556,20213.24,,0.0,0.47777778,0.022222223,0.0
4838,Guilford Technical Community College,Greensboro,NC,63000,24700,15.506712,0.25047484,4.138679,0.0,0.64177305,0.0,7.4318504,14.515388,1477.0,South,0.51094562,0.42403993,77007.34713876665,0.5173178546532528,27308.87509080202,28900,0.13832845,0.15516661,0.09859141,0.00097757019,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,2201.0,923.0,0.0960352422907489,12386.0,,0.026098901,0.28721279,0.017857144,0.0077422578
3838,Carroll University,Milwaukee,WI,95000,43300,3.0722051,1.2602638,20.873796,0.0,0.64128584,0.0,-0.36016276,-4.8686647,432.6666666666667,Midwest,0.66409862,0.65760481,127266.453943567,0.6812505400603284,46922.86692266949,46200,0.073671162,0.083136819,0.32439306,0.012653999,Selective private,private non-profit,4-year,private,4 - Selective,1068.0,,28550.0,15580.0,0.5628834355828221,19648.0,0.1886,0.0089518838,0.02387169,0.017157776,0.024990676
10248,Art Institutes International Minnesota ,Minneapolis,MN,77200,33400,8.2090712,0.76246244,7.770896,0.0,0.63791841,0.0,3.9846904,1.2383114,238.0,Midwest,0.39495799,0.46412954,90425.84187893909,0.5836303219908759,35526.89479932597,35400,0.087476335,0.093564607,0.18312263,0.00074029295,Four-year for-profit,for-profit,4-year,private,999 - Non-selective,,,17416.0,,0.3567839195979899,23610.0,,0.032894738,0.028947368,0.018421052,0.0
2927,Elon University,Greensboro,NC,146000,47300,2.0629592,6.764636,30.853525,0.17937201,0.63649565,0.0037003716,-0.94074345,-3.2425284,946.3333333333334,South,0.61042619,0.63001317,269743.9892017436,0.8018884126801606,56824.35237429553,51000,0.083035469,0.097936541,0.39353025,0.022861997,Highly selective private,private non-profit,4-year,private,2 - Highly Selective,1225.0,1120.0,31247.0,13781.0,0.8164852255054433,19249.0,0.46020001,0.0051282053,0.063076921,0.0084615387,0.016153846
8081,Carteret Community College,Jacksonville,NC,50300,19700,22.251684,0.47925058,2.85254,0.006277021,0.63473815,0.0013967429,-0.57363313,0.31021905,245.0,South,0.59727889,0.48026693,64074.68568239796,0.4371577456289408,23227.05989317602,25600,0.18797587,0.20017074,0.075227484,0.00041755493,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,2676.0,1157.0,0.1610738255033557,8064.0,,0.0095238099,0.10884354,0.01292517,0.00068027212
9407,Lincoln College Of New England,Bridgeport,CT,75000,29100,13.551086,0.15982568,4.6823096,0.0,0.63450378,0.0,5.5482411,11.784304,113.6666666666667,Northeast,0.79472142,0.36055207,80374.39154142229,0.5492314960250407,29802.19031227089,30900,0.1072773,0.11228647,0.12382249,0.00022162209,Four-year for-profit,for-profit,4-year,private,999 - Non-selective,,,19940.0,12820.0,0.5416666666666666,23687.0,,0.0077220076,0.10810811,0.077220075,0.015444015
3135,Walsh University,Canton,OH,82700,42600,4.9383416,0.7175476,12.81978,0.0,0.63308454,0.0,0.50207168,-1.1291312,219.0,Midwest,0.55403346,0.66895604,97740.2922017694,0.6281399324060031,47840.75002972793,44700,0.086996697,0.096683487,0.29027015,0.0089329919,Selective private,private non-profit,4-year,private,4 - Selective,1005.0,,26650.0,12410.0,0.5518763796909493,13349.0,0.2287,0.0064102565,0.054843307,0.0078347577,0.0071225073
1808,University Of Southern Indiana,Evansville,IN,83700,35400,6.2507911,0.6696254,10.122754,0.29102904,0.63275218,0.018191617,-0.33769548,-2.6093452,1620.666666666667,Midwest,0.56993008,0.63254517,100042.4560333968,0.6212874948733238,38954.31289046432,38400,0.093180366,0.10456382,0.21099284,0.0048162281,Selective public,public,4-year,public,5 - Selective,995.0,945.0,6957.0,2686.0,0.3942354665363947,9434.0,0.3066,0.0063239257,0.032673616,0.0051528281,0.0044501699
2979,Warren Wilson College,Asheville,NC,104100,23800,6.592124,4.0516124,9.5885086,0.020563705,0.6320864,0.0013555849,-0.0666309,-0.06807214,167.0,South,0.63473052,0.47583985,161014.9976297405,0.6847678100515506,28036.34963276572,27800,0.12052215,0.12905329,0.092762262,0.0022743896,Selective private,private non-profit,4-year,private,3 - Selective,1115.0,1140.0,30852.0,14375.0,0.5063829787234042,17500.0,0.30399999,0.0054945056,0.017857144,0.01510989,0.057692308
121,Aveda Institute,Minneapolis,MN,83400,21400,8.5245447,1.0840688,7.4025655,0.03957168,0.63103497,0.0033733058,1.6550752,4.992527,162.6666666666667,Midwest,0.94262296,0.5279699,99756.54845991293,0.6207334311282049,25206.68030785733,25800,0.14944576,0.1781311,0.070238695,0.00064501941,Less than two-year schools of any type,for-profit,1-year,private,999 - Non-selective,,,,,,16904.635,,0.032520324,0.016260162,0.032520324,0.0
2217,Stonehill College,Providence,MA,123800,64500,1.7229259,3.138809,36.538235,0.40063179,0.62952667,0.006902589,0.62948394,-1.5635597,511.0,Northeast,0.58512717,0.64808553,170015.9739583333,0.7695871591567993,74742.09114583333,67000,0.061635103,0.061618675,0.57816845,0.035331335,Selective private,private non-profit,4-year,private,3 - Selective,,1170.0,37426.0,17320.0,0.8482549317147192,19500.0,0.29089999,0.015921153,0.018953754,0.020090979,0.0098559512
21366,Wisconsin Lutheran College,Milwaukee,WI,85400,39300,2.7858174,1.3264384,22.509876,0.92212629,0.62708402,0.025688754,2.2970018,-1.169489,147.6666666666667,Midwest,0.61399549,0.75150943,100279.4928047404,0.6452153923818273,45958.04441485609,42700,0.09969113,0.11056203,0.25763634,0.013832595,Selective private,private non-profit,4-year,private,3 - Selective,1000.0,,25960.0,13106.0,0.6353591160220995,13894.0,0.3644,0.0078864349,0.01104101,0.01104101,0.025236594
1787,Bethel College,South Bend,IN,81300,31500,5.5091243,1.9613702,11.347081,2.2649474,0.62512481,0.12477877,0.1891038,-3.5969536,263.0,Midwest,0.62484157,0.70642859,106638.6623692966,0.6155825536060696,34684.89787309886,35200,0.12839045,0.15225276,0.19130203,0.0054700114,Selective private,private non-profit,4-year,private,4 - Selective,1030.0,1070.0,25830.0,12950.0,0.6991150442477876,15035.0,0.28420001,0.012385919,0.084745765,0.0084745763,0.026727511
1099,Hendrix College,Little Rock,AR,107500,40900,6.0712357,1.4221185,10.283015,3.7620413,0.62430608,0.22840239,-4.9828548,-9.9758081,223.5,South,0.5816555,0.58341682,135000.921875,0.7233090400695801,47781.1875,45100,0.10697781,0.11850318,0.30113938,0.014328302,Highly selective private,private non-profit,4-year,private,2 - Highly Selective,1200.0,1230.0,39140.0,12665.0,0.6958904109589041,17092.0,0.1961,0.024800709,0.046058457,0.016829053,0.011514614
11150,Asnuntuck Community College,Bridgeport,CT,83300,31500,6.2092414,0.16501355,10.028872,0.13793048,0.62271684,0.0085644368,5.8561139,2.6322463,214.6666666666667,Northeast,0.55590063,0.40488219,92144.84011063664,0.6182191690302784,34116.47162509705,34100,0.11883485,0.13212723,0.17296213,0.0055330084,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,3866.0,1886.0,0.25,5242.0,,0.015675675,0.10432433,0.042702701,0.0010810811
3036,Franciscan University Of Steubenville,Steubenville,OH,102500,29500,3.6558275,2.1673834,17.000711,0.0,0.62151664,0.0,-1.7025571,-7.2227468,357.6666666666667,Midwest,0.62348557,0.69340795,140660.6259028425,0.7098367161986323,37497.34604351119,39300,0.2292151,0.25591961,0.23887217,0.011047096,Selective private,private non-profit,4-year,private,3 - Selective,1180.0,1130.0,23930.0,12970.0,0.7362385321100917,20895.0,0.2393,0.015285126,0.01058201,0.042328041,0.031746034
1836,Saint Mary's College,South Bend,IN,130600,43100,1.8797312,7.1514435,33.054512,0.37893569,0.62133598,0.0071229725,0.56055135,1.4029378,360.6666666666667,Midwest,0.99630314,0.68728763,244361.4812413355,0.7853447911148811,48445.64913066082,48100,0.14732096,0.16064906,0.32754391,0.013802678,Selective private,private non-profit,4-year,private,3 - Selective,1110.0,1120.0,35970.0,18300.0,0.7118997912317327,15167.0,0.1432,0.014492754,0.0096618356,0.042097997,0.0062111802
5265,North Central Kansas Technical College,Beloit,KS,58900,40600,11.959387,0.57820183,5.1868496,0.14435087,0.62031543,0.01726348,-0.42677507,-1.4559697,139.0,Midwest,0.11151079,0.64476061,74786.25520833333,0.5123101274172465,44439.22005208334,42400,0.062750623,0.06918963,0.25672144,0.0039742375,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,5280.0,,0.6222222222222222,9240.0,,0.0,0.0,0.00243309,0.00243309
3486,Lipscomb University,Nashville,TN,106400,40300,4.206924,3.4203627,14.726995,1.6099503,0.61955351,0.067729384,0.13967948,-0.86869133,482.6666666666667,South,0.55870163,0.71781135,198450.3993655042,0.715688243137868,50969.33796885791,43800,0.11712505,0.1289053,0.31066671,0.024669383,Selective private,private non-profit,4-year,private,3 - Selective,1144.0,1095.0,27390.0,10268.0,0.64,17931.0,0.47299999,0.010600707,0.038869258,0.0039752652,0.017667845
31239,Southeastern College,Port St. Lucie,FL,38400,21100,27.534182,0.00014834132,2.2348018,0.0013145847,0.61533439,0.00036196012,-5.1247134,-8.3583641,107.6666666666667,South,0.65325075,0.28073353,50198.65565741099,0.3783433748288052,22806.88474748452,26000,0.16799155,0.17846137,0.042206265,3.1671938e-05,Two-year for-profit,for-profit,2-year,private,999 - Non-selective,,,16856.0,9500.0,0.5192743764172335,23757.0,0.1076,0.012722646,0.26208651,0.13740458,0.0
2211,Springfield College,Springfield,MA,105300,55500,2.8484464,1.2471278,21.575741,2.8675606,0.61457336,0.081680924,1.5219375,-0.74614358,466.0,Northeast,0.48819742,0.59201908,139924.6302083333,0.7327998677889506,59621.86197916666,57600,0.042339042,0.045763221,0.49056107,0.012755963,Selective private,private non-profit,4-year,private,4 - Selective,1040.0,1010.0,33455.0,17300.0,0.6855575868372943,19559.0,0.3008,0.0088994363,0.1821418,0.078908339,0.014535746
2075,Harford Community College,Baltimore,MD,90200,36000,5.5242324,0.38299018,11.049942,0.061009564,0.61042446,0.0033703097,0.98036063,-0.0513984,949.6666666666666,South,0.53281856,0.49861491,98779.09817041068,0.6511923181629884,38108.21155175062,40200,0.12304481,0.13639398,0.24493083,0.0029612898,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,5083.0,3072.0,0.1869767441860465,3176.0,,0.020535158,0.09417133,0.022816842,0.0010371292
3119,Sinclair Community College,Dayton,OH,70300,28100,10.45544,0.20619681,5.8335533,0.1877863,0.60992366,0.019633884,3.5068994,3.8881519,3094.333333333334,Midwest,0.52386081,0.48248118,77379.31324480906,0.5541668685810661,30812.89263956123,32100,0.12238364,0.13705097,0.14234982,0.0017355431,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,3511.0,2181.0,0.1145203111495246,3407.0,,0.016713971,0.17775676,0.011931042,0.0087249028
2267,Grand Rapids Community College,Grand Rapids,MI,83400,30700,7.1229243,0.51920933,8.549943,0.12486304,0.60900593,0.0088938996,7.9550157,12.3018,2799.0,Midwest,0.4726688,0.56349146,93852.2168417664,0.61089832712188,33730.83512247678,34300,0.11472509,0.12558211,0.16151941,0.0030284042,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,5931.0,2650.0,0.1253186066270179,3170.0,,0.02619403,0.07291045,0.038208954,0.0088805966
2555,Nebraska Wesleyan University,Lincoln,NE,88200,49000,3.7686419,2.0615191,16.141254,0.16519511,0.60830611,0.006225612,-2.0024557,-9.7446527,327.3333333333333,Midwest,0.54989815,0.74488354,118685.4893990262,0.6658142093121399,56404.39688812691,50100,0.068799675,0.069149703,0.37286344,0.025692692,Selective private,private non-profit,4-year,private,3 - Selective,1095.0,,28500.0,13704.0,0.6849315068493149,17269.0,0.23109999,0.013134329,0.013134329,0.014925373,0.0053731343
1772,Trinity International University,Chicago,IL,86400,33700,5.2586117,0.77446282,11.51862,0.0,0.60571945,0.0,0.84542483,3.2397461,209.6666666666667,Midwest,0.54054052,0.75025427,102199.904126093,0.6351806146162303,41341.50614815183,39500,0.13547909,0.1619695,0.25790283,0.012155017,Selective private,private non-profit,4-year,private,4 - Selective,1030.0,1100.0,23810.949,13810.487,0.4545454545454545,16086.0,0.062799998,0.03000699,0.14095491,0.077216849,0.0065274946
34835,Cascadia Community College,Seattle,WA,97300,38000,3.6046791,0.91649777,16.718718,0.0,0.60265619,0.0,2.0611086,3.606905,285.0,West,0.43391812,0.47287187,128951.5745614035,0.6973750235741598,40205.33380847953,43000,0.15973458,0.17400925,0.2715916,0.0069923559,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,3793.0,1641.0,0.3079710144927536,8576.0,,0.051282052,0.0073260074,0.037362639,0.00073260075
1398,Northwestern Connecticut Community College,Bridgeport,CT,78400,29000,10.04285,0.26323453,5.9669714,0.030059338,0.59925395,0.0030188144,1.4851557,-4.0393739,201.6666666666667,Northeast,0.56198347,0.42292818,81155.06486311984,0.5735248242527985,29780.23910123967,31300,0.12770234,0.15517372,0.13438483,0.001992428,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,3866.0,1886.0,0.1347150259067358,4682.0,,0.010651629,0.01566416,0.019423559,0.003132832
31007,Carroll Community College,Baltimore,MD,92100,35900,4.8945756,0.15464932,12.188573,0.019580986,0.59657896,0.00095840625,-0.8252424,-3.0309591,542.5,South,0.55299538,0.55855173,98088.84285234255,0.6619486196616096,38538.3527889785,39700,0.13180336,0.14865641,0.23175013,0.0039192517,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,5002.0,3533.0,,3335.0,,0.0056270096,0.025723472,0.01085209,0.0
2153,Gordon College,Boston,MA,95900,37300,4.5012007,1.9517448,13.238475,0.0,0.59589028,0.0,-1.5404276,-3.8654513,398.6666666666667,Northeast,0.64966553,0.72969699,136055.8090444712,0.6931025137171698,45134.04683907295,43700,0.15075907,0.16449158,0.29638773,0.017263604,Selective private,private non-profit,4-year,private,4 - Selective,1155.0,1195.0,34390.0,17270.0,0.7070484581497798,20049.0,0.58670002,0.016361257,0.009162304,0.013089005,0.015706806
2930,Greensboro College,Greensboro,NC,95400,37200,5.5818896,2.2706318,10.560633,0.0,0.58948284,0.0,2.7012954,5.3759599,157.6666666666667,South,0.47780126,0.5815593,164265.7090876057,0.6748799946293015,41493.23158364165,39400,0.10690685,0.11442451,0.20259346,0.0053586755,Selective private,private non-profit,4-year,private,5 - Selective,880.0,945.0,26850.0,12700.0,0.3059360730593607,13083.0,0.21690001,0.0082219942,0.15005139,0.015416238,0.0082219942
3830,West Virginia Wesleyan College,Buckhannon,WV,86300,46800,6.656363,0.37038314,8.8534679,0.075266719,0.58931899,0.005010026,1.2801992,-0.7976954,331.0,South,0.54078549,0.59883344,107317.53125,0.6298225323359171,53992.97526041666,50700,0.063703313,0.075035483,0.3811419,0.015644139,Selective private,private non-profit,4-year,private,4 - Selective,961.5,1025.0,27858.0,18050.0,0.600997506234414,16123.0,0.2304,0.01201771,0.049968373,0.0050600884,0.037318151
